iter	Passed	Remaining
1186	62853	43049
1187	62910	42999
1188	62968	42949
1189	63024	42899
1190	63106	42865
1191	63164	42816
1192	63222	42766
1193	63279	42716
1194	63336	42666
1195	63394	42616
1196	63451	42566
1197	63509	42516
1198	63565	42465
1199	63624	42416
1200	63681	42365
1201	63739	42315
1202	63794	42264
1203	63852	42214
1204	63913	42166
1205	63973	42118
1206	64030	42067
1207	64105	42029
1208	64163	41979
1209	64220	41929
1210	64278	41879
1211	64334	41828
1212	64392	41778
1213	64450	41728
1214	64506	41676
1215	64562	41625
1216	64619	41575
1217	64678	41525
1218	64735	41475
1219	64792	41424
1220	64849	41374
1221	64906	41323
1222	64964	41273
1223	65019	41221
1224	65078	41172
1225	65213	41170
1226	65265	41116
1227	65315	41061
1228	65366	41006
1229	65416	40952
1230	65466	40896
1231	65515	40840
1232	65566	40786
1233	65615	40730
1234	65665	40675
1235	65715	40620
1236	65765	40565
1237	65815	40510
1238	65865	40455
1239	65915	40399
1240	65965	40344
1241	66013	40288
1242	66063	40233
1243	66115	40179
1244	66180	40133
1245	66243	40086
1246	66292	40030
1247	66342	39975
1248	66394	39921
1249	66444	39866
1250	66495	39812
1251	66545	39757
1252	66596	39702
1253	66646	39647
1254	66696	39592
1255	66745	39537
1256	66794	39481
1257	66844	39426
1258	66894	39371
1259	66942	39315
1260	66994	39261
1261	67044	39206
1262	67094	39151
1263	67143	39096
1264	67217	39055
1265	67269	39001
1266	67319	38946
1267	67368	38891
1268	67417	38835
1269	67468	38781
1270	67518	38726
1271	67568	38671
1272	67618	38616
1273	67668	38561
1274	67719	38506
1275	67767	38450
1276	67817	38396
1277	67868	38342
1278	67918	38287
1279	67968	38232
1280	68016	38176
1281	68065	38120
1282	68112	38064
1283	68162	38009
1284	68213	37955
1285	68286	37913
1286	68336	37858
1287	68387	37804
1288	68436	37748
1289	68486	37694
1290	68536	37639
1291	68586	37584
1292	68636	37529
1293	68687	37475
1294	68735	37419
1295	68784	37364
1296	68835	37310
1297	68885	37255
1298	68935	37201
1299	68984	37145
1300	69033	37090
1301	69083	37035
1302	69132	36980
1303	69182	36925
1304	69232	36870
1305	69313	36832
1306	69365	36779
1307	69415	36724
1308	69465	36669
1309	69515	36614
1310	69564	36559
1311	69612	36504
1312	69662	36449
1313	69712	36394
1314	69761	36339
1315	69812	36285
1316	69861	36230
1317	69911	36175
1318	69960	36120
1319	70011	36066
1320	70061	36012
1321	70111	35957
1322	70161	35902
1323	70212	35848
1324	70261	35793
1325	70336	35751
1326	70387	35697
1327	70438	35643
1328	70489	35589
1329	70540	35535
1330	70590	35480
1331	70640	35426
1332	70690	35371
1333	70741	35317
1334	70793	35264
1335	70845	35210
1336	70894	35155
1337	70946	35102
1338	70998	35048
1339	71048	34993
1340	71096	34938
1341	71145	34883
1342	71192	34827
1343	71241	34772
1344	71291	34718
1345	71367	34676
1346	71416	34621
1347	71466	34566
1348	71515	34512
1349	71566	34457
1350	71614	34402
1351	71664	34348
1352	71713	34293
1353	71762	34238
1354	71811	34183
1355	71860	34128
1356	71909	34073
1357	71957	34018
1358	72005	33962
1359	72054	33908
1360	72103	33852
1361	72152	33798
1362	72201	33743
1363	72252	33689
1364	72302	33635
1365	72367	33587
1366	72421	33535
1367	72471	33480
1368	72520	33426
1369	72569	33371
1370	72617	33316
1371	72666	33261
1372	72716	33206
1373	72765	33152
1374	72815	33097
1375	72863	33042
1376	72911	32987
1377	72961	32933
1378	73011	32878
1379	73061	32824
1380	73109	32769
1381	73158	32714
1382	73208	32660
1383	73257	32605
1384	73308	32552
1385	73357	32497
1386	73434	32455
1387	73484	32400
1388	73533	32346
1389	73583	32291
1390	73633	32237
1391	73682	32183
1392	73732	32128
1393	73781	32074
1394	73829	32019
1395	73879	31965
1396	73931	31911
1397	73980	31857
1398	74029	31802
1399	74079	31748
1400	74128	31693
1401	74177	31639
1402	74227	31584
1403	74278	31531
1404	74327	31476
1405	74384	31425
1406	74460	31382
1407	74511	31328
1408	74560	31274
1409	74609	31219
1410	74657	31164
1411	74707	31110
1412	74757	31056
1413	74804	31001
1414	74853	30946
1415	74902	30892
1416	74953	30838
1417	75004	30784
1418	75053	30729
1419	75102	30675
1420	75152	30621
1421	75202	30567
1422	75251	30513
1423	75301	30459
1424	75351	30404
1425	75399	30350
1426	75478	30307
1427	75528	30253
1428	75577	30199
1429	75627	30145
1430	75676	30090
1431	75726	30036
1432	75777	29982
1433	75827	29928
1434	75878	29875
1435	75927	29821
1436	75976	29766
1437	76033	29715
1438	76092	29664
1439	76147	29612
1440	76202	29561
1441	76259	29509
1442	76318	29459
1443	76375	29407
1444	76430	29355
1445	76509	29312
1446	76571	29263
1447	76637	29215
1448	76694	29163
1449	76749	29111
1450	76805	29060
1451	76861	29008
1452	76918	28956
1453	76974	28904
1454	77030	28853
1455	77094	28804
1456	77151	28752
1457	77207	28701
1458	77263	28649
1459	77327	28600
1460	77384	28549
1461	77440	28497
1462	77498	28446
1463	77636	28424
1464	77697	28374
1465	77755	28322
1466	77812	28271
1467	77869	28219
1468	77927	28168
1469	77983	28116
1470	78040	28064
1471	78097	28013
1472	78153	27961
1473	78210	27909
1474	78267	27857
1475	78324	27806
1476	78388	27757
1477	78452	27707
1478	78516	27658
1479	78579	27609
1480	78665	27567
1481	78723	27516
1482	78780	27464
1483	78841	27413
1484	78899	27362
1485	78956	27310
1486	79012	27258
1487	79070	27207
1488	79127	27155
1489	79184	27103
1490	79241	27051
1491	79296	26999
1492	79354	26947
1493	79411	26895
1494	79467	26843
1495	79524	26791
1496	79581	26739
1497	79659	26694
1498	79718	26643
1499	79775	26591
1500	79831	26539
